year,gender,lost_gen_min,lost_gen_max,babyboomers_min,babyboomers_max,age,population,lost_gen,babyboomers,generation
2099,M,100,128,100,154,6,280.6665,False,False,other
2100,M,100,129,100,155,6,279.873,False,False,other
1950,F,-32,-21,-1,5,6,966.592,False,False,other
1951,F,-31,-20,0,6,6,879.2165,False,True,Babyboomers
1952,F,-30,-19,1,7,6,838.7705,False,True,Babyboomers
1953,F,-29,-18,2,8,6,1032.3695,False,True,Babyboomers
1954,F,-28,-17,3,9,6,1218.92,False,True,Babyboomers
1955,F,-27,-16,4,10,6,1230.92,False,True,Babyboomers
1956,F,-26,-15,5,11,6,1131.5195,False,True,Babyboomers
1957,F,-25,-14,6,12,6,1004.375,False,True,Babyboomers
1958,F,-24,-13,7,13,6,936.9495,False,False,other
1959,F,-23,-12,8,14,6,882.176,False,False,other
1960,F,-22,-11,9,15,6,834.6875,False,False,other
1961,F,-21,-10,10,16,6,809.533,False,False,other
1962,F,-20,-9,11,17,6,788.889,False,False,other
1963,F,-19,-8,12,18,6,754.1385,False,False,other
1964,F,-18,-7,13,19,6,755.327,False,False,other
1965,F,-17,-6,14,20,6,772.2935,False,False,other
1966,F,-16,-5,15,21,6,767.358,False,False,other
1967,F,-15,-4,16,22,6,766.0445,False,False,other
1968,F,-14,-3,17,23,6,772.934,False,False,other
1969,F,-13,-2,18,24,6,791.791,False,False,other
1970,F,-12,-1,19,25,6,818.3715,False,False,other
1971,F,-11,0,20,26,6,852.802,False,False,other
1972,F,-10,1,21,27,6,770.6515,False,False,other
1973,F,-9,2,22,28,6,788.6565,False,False,other
1974,F,-8,3,23,29,6,894.909,False,False,other
1975,F,-7,4,24,30,6,884.5575,False,False,other
1976,F,-6,5,25,31,6,901.2575,False,False,other
1977,F,-5,6,26,32,6,929.3805,True,False,Lost generation
1978,F,-4,7,27,33,6,958.811,True,False,Lost generation
1979,F,-3,8,28,34,6,988.698,True,False,Lost generation
1980,F,-2,9,29,35,6,989.008,True,False,Lost generation
1981,F,-1,10,30,36,6,946.6945,True,False,Lost generation
1982,F,0,11,31,37,6,897.116,True,False,Lost generation
1983,F,1,12,32,38,6,856.821,True,False,Lost generation
1984,F,2,13,33,39,6,825.463,True,False,Lost generation
1985,F,3,14,34,40,6,795.356,True,False,Lost generation
1986,F,4,15,35,41,6,764.551,True,False,Lost generation
1987,F,5,16,36,42,6,731.707,True,False,Lost generation
1988,F,6,17,37,43,6,707.503,True,False,Lost generation
1989,F,7,18,38,44,6,700.327,False,False,other
1990,F,8,19,39,45,6,694.6395,False,False,other
1991,F,9,20,40,46,6,682.0525,False,False,other
1992,F,10,21,41,47,6,658.162,False,False,other
1993,F,11,22,42,48,6,641.938,False,False,other
1994,F,12,23,43,49,6,634.4645,False,False,other
1995,F,13,24,44,50,6,612.7885,False,False,other
1996,F,14,25,45,51,6,589.09,False,False,other
1997,F,15,26,46,52,6,582.647,False,False,other
1998,F,16,27,47,53,6,581.359,False,False,other
1999,F,17,28,48,54,6,575.652,False,False,other
2000,F,18,29,49,55,6,582.451,False,False,other
2001,F,19,30,50,56,6,582.4415,False,False,other
2002,F,20,31,51,57,6,576.7025,False,False,other
2003,F,21,32,52,58,6,577.242,False,False,other
2004,F,22,33,53,59,6,574.114,False,False,other
2005,F,23,34,54,60,6,569.4995,False,False,other
2006,F,24,35,55,61,6,570.3815,False,False,other
2007,F,25,36,56,62,6,568.9575,False,False,other
2008,F,26,37,57,63,6,558.1745,False,False,other
2009,F,27,38,58,64,6,547.602,False,False,other
2010,F,28,39,59,65,6,537.588,False,False,other
2011,F,29,40,60,66,6,527.9215,False,False,other
2012,F,30,41,61,67,6,526.11,False,False,other
2013,F,31,42,62,68,6,530.315,False,False,other
2014,F,32,43,63,69,6,530.261,False,False,other
2015,F,33,44,64,70,6,525.8985,False,False,other
2016,F,34,45,65,71,6,518.5145,False,False,other
2017,F,35,46,66,72,6,510.507,False,False,other
2018,F,36,47,67,73,6,503.1345,False,False,other
2019,F,37,48,68,74,6,499.4105,False,False,other
2020,F,38,49,69,75,6,491.647,False,False,other
2021,F,39,50,70,76,6,484.5325,False,False,other
2022,F,40,51,71,77,6,476.2575,False,False,other
2023,F,41,52,72,78,6,452.0505,False,False,other
2024,F,42,53,73,79,6,428.509,False,False,other
2025,F,43,54,74,80,6,412.7245,False,False,other
2026,F,44,55,75,81,6,404.662,False,False,other
2027,F,45,56,76,82,6,403.7745,False,False,other
2028,F,46,57,77,83,6,400.7745,False,False,other
2029,F,47,58,78,84,6,399.7225,False,False,other
2030,F,48,59,79,85,6,399.994,False,False,other
2031,F,49,60,80,86,6,399.439,False,False,other
2032,F,50,61,81,87,6,399.1675,False,False,other
2033,F,51,62,82,88,6,400.3555,False,False,other
2034,F,52,63,83,89,6,400.6415,False,False,other
2035,F,53,64,84,90,6,400.5185,False,False,other
2036,F,54,65,85,91,6,400.391,False,False,other
2037,F,55,66,86,92,6,400.123,False,False,other
2038,F,56,67,87,93,6,399.653,False,False,other
2039,F,57,68,88,94,6,399.197,False,False,other
2040,F,58,69,89,95,6,398.9225,False,False,other
2041,F,59,70,90,96,6,397.7345,False,False,other
2042,F,60,71,91,97,6,395.441,False,False,other
2043,F,61,72,92,98,6,393.3105,False,False,other
2044,F,62,73,93,99,6,391.611,False,False,other
2045,F,63,74,94,100,6,390.136,False,False,other
2046,F,64,75,95,101,6,388.4165,False,False,other
2047,F,65,76,96,102,6,386.1425,False,False,other
2048,F,66,77,97,103,6,383.13,False,False,other
2049,F,67,78,98,104,6,378.678,False,False,other
2050,F,68,79,99,105,6,374.446,False,False,other
2051,F,69,80,100,106,6,370.6255,False,False,other
2052,F,70,81,100,107,6,366.388,False,False,other
2053,F,71,82,100,108,6,362.0315,False,False,other
2054,F,72,83,100,109,6,357.1965,False,False,other
2055,F,73,84,100,110,6,352.5285,False,False,other
2056,F,74,85,100,111,6,348.1985,False,False,other
2057,F,75,86,100,112,6,344.0435,False,False,other
2058,F,76,87,100,113,6,340.616,False,False,other
2059,F,77,88,100,114,6,337.126,False,False,other
2060,F,78,89,100,115,6,332.465,False,False,other
2061,F,79,90,100,116,6,327.997,False,False,other
2062,F,80,91,100,117,6,325.306,False,False,other
2063,F,81,92,100,118,6,323.1995,False,False,other
2064,F,82,93,100,119,6,321.284,False,False,other
2065,F,83,94,100,120,6,319.3805,False,False,other
2066,F,84,95,100,121,6,317.6425,False,False,other
2067,F,85,96,100,122,6,317.321,False,False,other
2068,F,86,97,100,123,6,317.3475,False,False,other
2069,F,87,98,100,124,6,316.384,False,False,other
2070,F,88,99,100,125,6,315.09,False,False,other
2071,F,89,100,100,126,6,314.1015,False,False,other
2072,F,90,101,100,127,6,313.727,False,False,other
2073,F,91,102,100,128,6,313.3315,False,False,other
2074,F,92,103,100,129,6,313.4145,False,False,other
2075,F,93,104,100,130,6,313.088,False,False,other
2076,F,94,105,100,131,6,312.0645,False,False,other
2077,F,95,106,100,132,6,311.1505,False,False,other
2078,F,96,107,100,133,6,309.746,False,False,other
2079,F,97,108,100,134,6,307.81,False,False,other
2080,F,98,109,100,135,6,306.382,False,False,other
2081,F,99,110,100,136,6,305.0695,False,False,other
2082,F,100,111,100,137,6,302.5975,False,False,other
2083,F,100,112,100,138,6,300.5535,False,False,other
2084,F,100,113,100,139,6,298.2685,False,False,other
2085,F,100,114,100,140,6,295.4515,False,False,other
2086,F,100,115,100,141,6,292.9655,False,False,other
2087,F,100,116,100,142,6,291.1525,False,False,other
2088,F,100,117,100,143,6,288.7545,False,False,other
2089,F,100,118,100,144,6,285.8755,False,False,other
2090,F,100,119,100,145,6,283.871,False,False,other
2091,F,100,120,100,146,6,281.801,False,False,other
2092,F,100,121,100,147,6,279.2465,False,False,other
2093,F,100,122,100,148,6,276.717,False,False,other
2094,F,100,123,100,149,6,274.9115,False,False,other
2095,F,100,124,100,150,6,273.1415,False,False,other
2096,F,100,125,100,151,6,271.794,False,False,other
2097,F,100,126,100,152,6,270.547,False,False,other
2098,F,100,127,100,153,6,268.7595,False,False,other
2099,F,100,128,100,154,6,267.516,False,False,other
2100,F,100,129,100,155,6,266.7505,False,False,other
1950,M,-32,-21,-1,5,7,1001.343,False,False,other
1951,M,-31,-20,0,6,7,976.102,False,False,other
1952,M,-30,-19,1,7,7,890.9915,False,True,Babyboomers
1953,M,-29,-18,2,8,7,858.0835,False,True,Babyboomers
1954,M,-28,-17,3,9,7,1063.4085,False,True,Babyboomers
1955,M,-27,-16,4,10,7,1253.0895,False,True,Babyboomers
1956,M,-26,-15,5,11,7,1265.713,False,True,Babyboomers
1957,M,-25,-14,6,12,7,1167.214,False,True,Babyboomers
1958,M,-24,-13,7,13,7,1032.888,False,True,Babyboomers
1959,M,-23,-12,8,14,7,959.939,False,False,other
1960,M,-22,-11,9,15,7,904.082,False,False,other
1961,M,-21,-10,10,16,7,858.8135,False,False,other
1962,M,-20,-9,11,17,7,836.1305,False,False,other
1963,M,-19,-8,12,18,7,814.6775,False,False,other
1964,M,-18,-7,13,19,7,778.7035,False,False,other
1965,M,-17,-6,14,20,7,779.585,False,False,other
1966,M,-16,-5,15,21,7,797.886,False,False,other
1967,M,-15,-4,16,22,7,794.2075,False,False,other
1968,M,-14,-3,17,23,7,794.801,False,False,other
1969,M,-13,-2,18,24,7,804.4125,False,False,other
1970,M,-12,-1,19,25,7,824.5355,False,False,other
1971,M,-11,0,20,26,7,852.2045,False,False,other
1972,M,-10,1,21,27,7,887.749,False,False,other
1973,M,-9,2,22,28,7,805.3075,False,False,other
1974,M,-8,3,23,29,7,823.418,False,False,other
1975,M,-7,4,24,30,7,934.4785,False,False,other
1976,M,-6,5,25,31,7,928.846,False,False,other
1977,M,-5,6,26,32,7,945.575,False,False,other
